_time,NodeName,CellName,ConnEstabAtt,ConnEstabSucc,ConnEstabTimeAvg,IntraFreqOutSucc,IntraFreqOutAtt,InterFreqMeasGapOutAtt,InterFreqNoMeasGapOutAtt,IntraFreqOutPrepSucc,InterFreqMeasGapOutPrepSucc,ConnReEstabAtt,ConnReEstabSucc,EutranIpThroughput,ULIpThruAvg,TotPrbDLAvg,TotPrbULAvg,PdcpSduDelayAvg,PdcpSduDropRateDL,PdcpSduLossRateUl,DLReceivedCQI1,DLReceivedCQI2,DLReceivedCQI3,DLReceivedCQI4,DLReceivedCQI5,DLReceivedCQI6,DLReceivedCQI7,DLReceivedCQI8,DLReceivedCQI9,DLReceivedCQI10,DLReceivedCQI11,DLReceivedCQI12,DLReceivedCQI13,DLReceivedCQI14,DLReceivedCQI15,DLReceivedCQI1_256QAM,DLReceivedCQI15_256QAM,InterferencePowerAvg,PucchInterferencePowerAvg,RssiPathAvg,DLReceivedRI1,DLReceivedRI4,EnbQciDLThru,EnbQciULThru,DLTransmittedMCS0,DLTransmittedMCS1,DLTransmittedMCS2,DLTransmittedMCS3,DLTransmittedMCS4,DLTransmittedMCS5,DLTransmittedMCS6,DLTransmittedMCS7,DLTransmittedMCS8,DLTransmittedMCS9,DLTransmittedMCS10,DLTransmittedMCS11,DLTransmittedMCS12,DLTransmittedMCS13,DLTransmittedMCS14,DLTransmittedMCS15,DLTransmittedMCS16,DLTransmittedMCS17,DLTransmittedMCS18,DLTransmittedMCS19,DLTransmittedMCS20,DLTransmittedMCS21,DLTransmittedMCS22,DLTransmittedMCS23,DLTransmittedMCS24,DLTransmittedMCS25,DLTransmittedMCS26,DLTransmittedMCS27,DLTransmittedMCS28,DLTransmittedMcs0_256QAM,DLTransmittedMcs27_256QAM,ULReceivedMCS0,ULReceivedMCS1,ULReceivedMCS2,ULReceivedMCS3,ULReceivedMCS4,ULReceivedMCS5,ULReceivedMCS6,ULReceivedMCS7,ULReceivedMCS8,ULReceivedMCS9,ULReceivedMCS10,ULReceivedMCS11,ULReceivedMCS12,ULReceivedMCS13,ULReceivedMCS14,ULReceivedMCS15,ULReceivedMCS16,ULReceivedMCS17,ULReceivedMCS18,ULReceivedMCS19,ULReceivedMCS20,ULReceivedMCS21,ULReceivedMCS22,ULReceivedMCS23,ULReceivedMCS24,ULReceivedMCS25,ULReceivedMCS26,ULReceivedMCS27,ULReceivedMCS28,DLResidualBlerRetrans0,DLResidualBlerRetrans0_256QAM,ULResidualBlerRetrans0,ConnNoMax,ConnNoAvg,RACHUsageAvg,RandomlySelectedPreamblesLow,RandomlySelectedPreamblesHigh,RruCceUsageDistUL2,RruCceUsageDistDL2,AttPaging,DiscardedNbr,UEActiveDLAvg,UEActiveULAvg,EstabInitAttNbr,EstabInitSuccNbr,EstabAddAttNbr,SCellAddAtt_RrcSig,SCellAddAtt_RrcResetup,SCellAddAtt_AddSbcRrcSig,SCellAddAtt_AddSbcRrcResetup,SCellAddAtt_EventA4,SCellAddSucc_RrcSig,SCellAddSucc_RrcResetup,SCellAddSucc_AddSbcRrcSig,SCellAddSucc_AddSbcRrcResetup,SCellAddSucc_EventA4,SCellAddAtt_HoIn,SCellAddAtt_AddSbcHoIn,SCellAddSucc_HoIn,SCellAddSucc_AddSbcHoIn,SCellActUEMax,SCellActUEAvg,UsageNbrMax,MlbHOSucc,LoadBinAvg,LoadBinCnt,InterFreqMeasGapOutSucc,InterFreqNoMeasGapOutSucc
2022-12-04T00:45:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,377,377,102.51,1,1,3,0,1,3,0,0,48443.55,1141.67,1.89,1.08,50.23,0.00,8658.01,668,119,85,40,80,122,120,151,1470,1594,346,770,2279,1469,3964,48,5099,-119.26,-118.86,-95.87,0,0,207.15,52.02,4513,4,3,10,4,1,1,390,3,5,0,6,29,20,33,26,45,0,11,34,60,10,13,14,11,31,46,10,3,3404,0,527.00,1685.00,2536.00,7749.00,2733.00,2830.00,4338.00,5379.00,5677.00,5365.00,13299.00,0.00,7859.00,8372.00,7396.00,5887.00,4548.00,4352.00,4310.00,3343.00,5938.00,0.00,2162.00,6182.00,7354.00,4827.00,3563.00,3884.00,526.00,4.57,3.99,7.38,18.00,9.31,0.52,520.00,3.00,93605.00,17136.00,16757,0,0.29,0.40,574,574,15,229,0,0,0,0,229,0,0,0,0,6,0,6,0,4.00,0.34,34.00,0,1.79,439.00,3,0
2022-12-04T00:45:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,37,37,53.49,0,0,0,1,0,0,0,0,88493.17,3488.70,1.40,0.34,20.00,0.00,0.00,1,2,2,0,6,3,15,27,325,151,22,8,14,5,358,0,642,-119.27,-118.82,-96.15,0,0,115.82,26.62,405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,279,13,133.00,3652.00,552.00,324.00,275.00,393.00,2532.00,928.00,373.00,356.00,1064.00,0.00,419.00,209.00,188.00,205.00,236.00,499.00,566.00,569.00,2450.00,0.00,1400.00,1839.00,71.00,462.00,156.00,5.00,0.00,7.69,2.62,11.13,3.00,0.85,0.04,46.00,2.00,16945.00,4651.00,16757,0,0.03,0.04,70,70,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,2.00,0.05,6.00,0,1.29,439.00,0,1
2022-12-04T01:00:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,77,77,88.52,0,0,0,0,0,0,1,0,87608.88,993.29,2.31,0.55,51.92,0.00,889.52,5,8,10,1,1,5,24,84,146,299,980,3676,568,297,941,37,15464,-118.47,-118.58,-96.20,0,0,72.02,27.40,740,1,1,0,2,2,0,432,0,11,0,0,0,7,15,133,122,0,69,14,22,7,2,4,5,2,0,0,0,1209,0,0.00,23.00,401.00,450.00,279.00,395.00,539.00,848.00,760.00,1113.00,1853.00,0.00,1349.00,3058.00,3248.00,2779.00,2084.00,4879.00,8345.00,10268.00,16626.00,0.00,3077.00,6592.00,1559.00,1589.00,744.00,900.00,45.00,2.78,2.58,3.41,8.00,4.20,0.06,86.00,0.00,26190.00,8535.00,15786,0,0.63,0.85,112,112,3,45,0,0,0,0,45,0,0,0,0,0,0,0,0,1.00,0.06,15.00,0,2.69,440.00,0,0
2022-12-04T01:00:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,94,94,94.83,0,0,0,0,0,0,0,0,34017.39,1606.41,1.71,0.94,34.09,0.00,0.00,29,41,45,12,3,6,7,2,5,131,2628,208,586,484,28687,1565,831,-118.35,-118.26,-95.92,0,0,1.95,43.73,1744,24,0,1,1,1,2,8682,30,11,0,1,20,149,0,24,19,0,7,40,22,405,33,37,21,77,584,53,38,456,0,68.00,185.00,592.00,1076.00,12.00,16.00,23.00,11.00,101.00,158.00,398.00,0.00,621.00,886.00,2223.00,7294.00,6726.00,5604.00,2466.00,999.00,8410.00,0.00,1091.00,80392.00,3633.00,6.00,0.00,0.00,0.00,0.49,12.52,2.25,9.00,5.62,0.06,94.00,0.00,7561.00,3463.00,15788,0,0.16,0.20,140,140,0,58,0,0,0,0,58,0,0,0,0,0,0,0,0,2.00,0.08,15.00,0,1.95,440.00,0,0
2022-12-04T01:00:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,75,75,53.91,0,0,0,0,0,0,0,0,29825.55,10857.14,1.65,0.07,40.68,0.00,0.00,0,0,1,0,2,7,8,3,3,0,3,4,20,38,4922,0,1285,-120.16,-120.09,-98.36,0,0,1.44,0.63,731,0,0,0,0,0,0,468,0,0,0,0,1,0,0,0,0,0,3,73,20,64,25,63,42,84,21,43,0,702,0,0.00,0.00,277.00,22.00,0.00,0.00,0.00,4.00,5.00,21.00,121.00,0.00,69.00,80.00,95.00,116.00,167.00,608.00,623.00,506.00,3681.00,0.00,1112.00,199.00,0.00,0.00,0.00,0.00,0.00,1.62,2.03,1.97,4.00,1.98,0.05,73.00,2.00,1413.00,1081.00,15786,0,0.00,0.01,131,131,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,2.00,0.08,6.00,0,1.83,440.00,0,0
2022-12-04T01:00:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,237,237,99.31,27,27,0,0,27,0,0,0,104353.72,1471.20,2.48,0.65,29.65,0.00,0.00,37,45,237,168,319,339,399,149,152,90,83,91,126,154,8722,7,20057,-119.05,-118.80,-95.57,0,0,806.75,32.46,2574,8,2,1,1,16,0,2484,1,22,0,2,1,1,2,3,0,0,2,44,105,56,34,43,206,40,237,103,101,2023,29753,421.00,1071.00,1824.00,4259.00,915.00,724.00,724.00,1166.00,1402.00,1605.00,3420.00,96.00,1350.00,1497.00,1531.00,1732.00,3310.00,2096.00,5053.00,6683.00,9330.00,3007.00,3564.00,9279.00,177.00,10613.00,11573.00,15892.00,1708.00,2.77,3.20,8.03,13.00,6.71,0.24,238.00,12.00,102227.00,39568.00,15776,0,0.25,0.37,444,444,4,199,0,0,0,0,199,0,0,0,0,26,0,26,0,3.00,0.32,24.00,0,1.88,440.00,0,0
2022-12-04T01:00:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,402,402,114.49,2,2,3,0,2,3,1,1,58928.83,586.93,3.09,2.99,66.85,0.00,2430.51,1580,119,87,39,43,86,155,223,2056,1898,325,824,2419,1558,4227,40,5140,-119.24,-118.72,-94.93,0,0,913.08,86.43,4489,3,0,3,1,3,0,409,5,4,0,6,45,0,17,20,47,0,10,45,75,18,13,20,14,18,55,3,0,3923,400,4462.00,27392.00,8077.00,30444.00,8102.00,8078.00,9891.00,9374.00,9886.00,8356.00,19963.00,0.00,11227.00,8655.00,7425.00,5732.00,5080.00,6146.00,5588.00,5185.00,12130.00,0.00,6122.00,8919.00,123522.00,1180.00,549.00,409.00,29.00,5.00,5.37,8.37,20.00,11.58,0.46,417.00,37.00,100377.00,27777.00,15778,0,0.66,0.70,630,630,11,244,1,0,0,0,244,1,0,0,0,2,0,2,0,4.00,0.40,38.00,0,2.74,440.00,3,0
2022-12-04T01:00:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,26,26,55.07,0,0,0,0,0,0,0,0,53428.73,10688.26,1.28,0.12,26.06,0.00,0.00,1,2,2,3,0,4,4,10,62,37,13,15,10,104,722,0,955,-119.26,-118.78,-96.17,0,0,14.34,12.13,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1,82.00,81.00,261.00,345.00,215.00,219.00,139.00,302.00,348.00,293.00,833.00,0.00,416.00,432.00,412.00,380.00,293.00,613.00,361.00,383.00,781.00,0.00,276.00,469.00,25.00,223.00,273.00,396.00,102.00,4.78,2.20,6.65,3.00,0.73,0.01,22.00,4.00,8793.00,1821.00,15776,0,0.01,0.01,43,43,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,1.00,0.03,5.00,0,1.26,440.00,0,0
2022-12-04T01:15:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,132,132,91.90,0,0,0,0,0,0,0,0,39615.66,4245.75,1.92,0.28,45.99,0.00,0.00,26,26,17,9,11,5,15,68,107,263,975,3848,612,357,940,73,7930,-118.53,-118.57,-96.62,0,0,14.15,8.05,1214,7,0,0,0,0,0,450,0,0,0,0,0,5,13,143,127,0,65,19,21,33,2,11,4,2,6,0,0,2126,98,45.00,75.00,612.00,133.00,27.00,99.00,113.00,149.00,153.00,370.00,776.00,0.00,384.00,331.00,545.00,689.00,857.00,2039.00,2813.00,3634.00,10418.00,0.00,2159.00,1521.00,9.00,545.00,226.00,92.00,0.00,2.94,6.40,6.32,9.00,5.20,0.10,131.00,1.00,14182.00,3016.00,14894,0,0.10,0.25,218,218,1,69,0,0,0,0,69,0,0,0,0,0,0,0,0,2.00,0.10,16.00,0,2.06,439.00,0,0
2022-12-04T01:15:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,86,86,95.88,0,0,0,0,0,0,0,0,52161.18,2068.86,1.66,1.08,36.31,0.00,0.00,45,29,31,16,3,12,9,3,16,114,2839,375,766,513,28961,192,866,-118.35,-118.32,-95.83,0,0,2.13,51.68,1501,26,1,0,1,2,0,9980,0,1,0,0,0,142,1,12,26,0,0,35,26,357,28,21,43,74,699,53,55,257,0,0.00,0.00,516.00,13.00,0.00,34.00,23.00,15.00,18.00,84.00,386.00,0.00,949.00,666.00,2605.00,12306.00,7016.00,6632.00,3075.00,863.00,8995.00,0.00,1044.00,88853.00,4369.00,43.00,36.00,30.00,0.00,0.22,1.62,2.36,8.00,5.44,0.06,83.00,3.00,7872.00,3395.00,14887,0,0.18,0.22,119,119,2,45,0,0,0,0,45,0,0,0,0,0,0,0,0,2.00,0.06,15.00,0,1.85,439.00,0,0
2022-12-04T01:15:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,25,25,96.23,0,0,0,0,0,0,0,0,22658.09,800.00,1.63,0.02,47.25,0.00,0.00,0,0,1,0,0,0,1,0,0,0,0,1,3,9,4896,2,97,-120.16,-120.11,-98.41,0,0,1.16,0.79,427,0,0,0,0,0,0,498,0,0,0,0,0,0,1,0,0,0,0,54,32,55,46,55,110,104,25,28,0,67,0,0.00,0.00,96.00,7.00,6.00,3.00,35.00,92.00,81.00,69.00,95.00,0.00,30.00,23.00,51.00,62.00,60.00,288.00,212.00,329.00,1116.00,0.00,134.00,228.00,10.00,0.00,0.00,0.00,0.00,0.07,0.69,2.70,3.00,1.16,0.02,23.00,2.00,882.00,456.00,14887,0,0.01,0.00,27,27,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,1.00,0.01,4.00,0,1.81,439.00,0,0
2022-12-04T01:15:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,206,206,99.91,3,3,0,0,3,0,0,0,50022.65,1610.47,2.64,0.78,88.45,0.00,0.00,73,114,459,170,183,92,44,65,84,132,177,209,189,125,8094,37,39858,-119.05,-118.71,-95.32,0,0,1143.50,64.99,2117,3,4,0,0,9,0,1841,5,47,0,1,1,1,1,1,1,0,5,54,78,61,42,56,182,48,206,83,79,1707,54091,668.00,795.00,1858.00,1121.00,953.00,963.00,1560.00,961.00,1255.00,1420.00,3464.00,597.00,2553.00,4331.00,4143.00,7710.00,15063.00,3381.00,19624.00,16754.00,16430.00,11428.00,8081.00,13773.00,1795.00,11900.00,8033.00,9430.00,1155.00,2.41,2.34,7.75,12.00,7.09,0.18,210.00,1.00,174998.00,73800.00,14887,0,0.52,0.48,380,380,3,193,0,0,0,0,193,0,0,0,0,1,0,1,0,3.00,0.30,24.00,0,2.24,439.00,0,0
2022-12-04T01:15:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,371,371,119.38,5,5,0,0,5,0,2,2,22515.14,256.43,1.55,0.99,55.79,0.00,335.48,210,94,38,37,76,124,152,232,1677,2044,269,797,2410,1027,3926,247,18246,-119.20,-118.79,-95.67,0,0,47.93,36.36,3751,8,2,11,2,0,0,461,2,2,0,13,44,28,16,18,41,0,2,78,49,14,31,26,20,28,49,12,0,2591,2,837.00,1891.00,2610.00,54328.00,3168.00,3347.00,3232.00,5157.00,5985.00,5435.00,6465.00,0.00,2875.00,3034.00,2790.00,2729.00,2373.00,3206.00,3279.00,3845.00,8238.00,0.00,2740.00,9436.00,14440.00,1168.00,736.00,3343.00,928.00,5.25,4.76,13.12,17.00,10.00,0.43,394.00,46.00,44834.00,6781.00,14880,0,0.57,0.94,585,585,11,231,2,0,0,0,231,2,0,0,0,3,0,3,0,4.00,0.31,29.00,0,1.56,439.00,0,0
2022-12-04T01:15:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,20,20,53.70,1,1,0,0,1,0,0,0,52631.58,3067.91,1.28,0.12,23.86,0.00,0.00,2,2,3,1,4,9,5,4,10,93,24,69,10,15,306,3,1796,-119.27,-118.82,-96.16,0,0,28.20,9.42,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,182,159,87.00,129.00,572.00,936.00,674.00,513.00,451.00,307.00,197.00,204.00,615.00,0.00,375.00,333.00,339.00,264.00,180.00,259.00,261.00,212.00,640.00,0.00,302.00,606.00,52.00,589.00,573.00,525.00,60.00,6.59,3.06,6.51,2.00,0.55,0.01,19.00,1.00,8277.00,1935.00,14880,0,0.02,0.00,37,37,0,19,0,0,0,0,19,0,0,0,0,1,0,1,0,1.00,0.03,4.00,0,1.26,439.00,0,0
2022-12-04T01:30:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,179,179,88.98,0,0,0,0,0,0,0,0,80970.91,2544.49,2.24,0.85,52.13,0.00,665.69,6,18,21,4,6,23,37,162,400,363,1214,3939,1093,1029,1832,29,9582,-118.50,-118.54,-96.34,0,0,498.25,49.65,1703,0,0,3,0,2,0,597,12,55,0,13,7,5,7,154,138,0,58,27,27,20,6,19,18,5,15,4,0,1351,6421,82.00,94.00,851.00,4468.00,64.00,104.00,376.00,484.00,740.00,854.00,2164.00,0.00,2032.00,1777.00,2145.00,2340.00,2913.00,4415.00,4367.00,5511.00,15440.00,0.00,5474.00,8416.00,1255.00,4042.00,1784.00,1250.00,120.00,4.18,2.17,8.35,12.00,6.51,0.15,183.00,1.00,21257.00,5862.00,14612,0,0.33,0.48,283,283,3,86,0,0,0,0,86,0,0,0,0,0,0,0,0,2.00,0.14,20.00,0,2.36,440.00,0,0
2022-12-04T01:30:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,100,100,92.88,0,0,0,0,0,0,0,0,54539.68,1378.19,1.67,0.99,31.63,0.00,0.00,28,25,52,13,17,13,9,6,21,140,2922,223,513,519,27644,4598,900,-118.33,-118.30,-95.92,0,0,1.71,42.51,1816,29,0,0,0,0,1,8493,38,12,0,0,11,144,4,15,14,0,7,30,22,372,36,17,27,68,592,52,31,400,0,90.00,1251.00,612.00,1242.00,15.00,47.00,52.00,73.00,109.00,171.00,866.00,0.00,1164.00,943.00,4491.00,12745.00,6095.00,4377.00,2439.00,1363.00,8142.00,0.00,1162.00,72032.00,3368.00,0.00,0.00,0.00,0.00,0.60,6.70,3.06,8.00,5.53,0.07,100.00,0.00,6250.00,3211.00,14623,0,0.16,0.19,144,144,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,2.00,0.08,15.00,0,1.85,440.00,0,0
2022-12-04T01:30:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,52,52,51.23,0,0,0,0,0,0,1,1,37773.02,2127.66,1.63,0.04,38.05,0.00,0.00,0,0,1,0,1,1,3,0,3,6,6,8,20,13,3925,3,1241,-120.16,-120.11,-98.41,0,0,1.15,0.68,605,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,62,9,11,15,22,52,18,15,11,0,188,0,0.00,0.00,209.00,15.00,0.00,0.00,3.00,3.00,9.00,54.00,177.00,0.00,198.00,212.00,157.00,91.00,35.00,481.00,307.00,74.00,1338.00,0.00,167.00,108.00,0.00,135.00,222.00,230.00,20.00,1.21,0.70,4.64,3.00,1.26,0.03,50.00,3.00,1083.00,710.00,14625,0,0.00,0.01,67,67,0,16,1,0,0,0,16,1,0,0,0,0,0,0,0,1.00,0.02,5.00,0,1.81,440.00,0,0
2022-12-04T01:30:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,216,216,93.02,2,2,0,0,2,0,0,0,40316.38,3952.88,1.89,2.04,72.34,0.00,0.00,29,71,101,63,52,62,40,35,74,70,99,81,212,88,7511,13,31931,-119.07,-118.76,-95.22,0,0,147.57,228.96,2160,272,192,154,112,22,2,2028,0,17,0,0,0,0,0,0,0,0,2,13,58,42,9,33,123,10,133,16,0,1991,4219,309.00,356.00,1385.00,1330.00,927.00,1104.00,1713.00,1753.00,2311.00,3200.00,10253.00,0.00,8909.00,8611.00,7987.00,7357.00,5922.00,5022.00,6926.00,9718.00,17820.00,430.00,12125.00,21505.00,3615.00,16523.00,9909.00,4409.00,402.00,2.21,2.00,8.00,13.00,6.94,0.25,278.00,0.00,165080.00,35312.00,14590,0,0.50,0.64,406,406,1,215,0,0,0,0,215,0,0,0,0,3,0,3,0,3.00,0.28,26.00,0,2.50,440.00,0,0
2022-12-04T01:30:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,334,334,99.71,3,3,1,0,3,1,2,2,64892.99,380.83,12.61,6.58,218.60,0.00,105.37,4596,75,73,55,57,118,105,147,1380,1640,145,507,2075,1086,3152,63,24977,-119.26,-118.81,-95.48,0,0,5995.92,271.47,3632,3,0,5,0,1,0,408,5,14,0,8,36,18,28,35,26,0,4,40,66,14,15,20,31,23,58,19,0,2826,15141,48512.00,92732.00,28130.00,350399.00,30224.00,30750.00,24503.00,20680.00,18318.00,15988.00,23813.00,0.00,9823.00,7188.00,5281.00,4195.00,3455.00,4260.00,4793.00,4349.00,11302.00,0.00,6039.00,13381.00,281.00,4073.00,2023.00,3936.00,1436.00,5.75,11.88,28.07,17.00,10.14,0.33,359.00,3.00,197292.00,89952.00,14601,0,1.30,1.43,548,548,7,223,2,0,0,0,223,2,0,0,0,1,0,1,0,4.00,0.46,34.00,0,17.78,440.00,1,0
2022-12-04T01:30:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,25,25,52.80,0,0,0,0,0,0,0,0,20230.06,442.69,1.25,0.06,22.91,0.00,0.00,3,1,3,1,0,4,9,3,35,25,15,7,9,17,508,3,1267,-119.27,-118.82,-96.19,0,0,2.05,0.99,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,18,41.00,6749.00,230.00,182.00,207.00,139.00,33.00,61.00,49.00,59.00,78.00,0.00,8.00,2.00,8.00,112.00,46.00,86.00,135.00,215.00,500.00,0.00,119.00,154.00,6.00,27.00,79.00,230.00,27.00,4.96,9.46,29.82,2.00,0.53,0.02,23.00,2.00,2644.00,492.00,14603,0,0.01,0.02,42,42,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,1.00,0.03,4.00,0,1.24,440.00,0,0
2022-12-04T01:45:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,258,258,109.26,1,1,2,0,1,2,1,1,61764.83,2201.68,2.30,0.57,51.72,0.00,0.00,17,35,18,30,28,44,147,515,2085,805,1797,4434,3419,1466,1136,88,9958,-118.53,-118.54,-96.47,0,0,177.25,16.61,2259,1,0,0,0,0,1,669,4,9,0,9,56,1,15,122,182,0,54,20,5,2,1,4,8,2,12,0,0,3410,8532,113.00,566.00,1555.00,7159.00,264.00,323.00,232.00,127.00,206.00,185.00,563.00,0.00,412.00,457.00,622.00,612.00,1305.00,2968.00,3140.00,4694.00,13236.00,0.00,5453.00,10384.00,246.00,3471.00,713.00,55.00,0.00,3.38,4.62,10.69,14.00,7.94,0.26,286.00,0.00,19294.00,5213.00,14106,0,0.14,0.15,354,354,1,70,0,0,0,0,70,0,0,0,0,0,0,0,0,2.00,0.10,21.00,0,2.76,439.00,2,0
2022-12-04T01:45:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,93,93,58.43,0,0,0,0,0,0,0,0,38937.97,2055.84,1.82,1.02,37.88,0.00,0.00,43,30,45,8,6,8,1,16,36,203,2681,118,250,193,28800,1624,1052,-118.33,-118.30,-95.88,0,0,3.06,45.99,1943,35,1,1,1,1,2,8971,0,1,0,0,2,143,3,15,18,0,0,33,23,363,28,36,47,95,642,76,30,1730,0,24.00,25.00,532.00,88.00,1.00,1.00,6.00,54.00,94.00,172.00,947.00,0.00,1193.00,815.00,4204.00,12998.00,6168.00,3892.00,1894.00,974.00,8699.00,0.00,1298.00,78567.00,3645.00,0.00,0.00,0.00,0.00,0.31,39.50,2.32,9.00,5.47,0.07,92.00,0.00,6483.00,3252.00,14100,0,0.17,0.20,131,131,1,50,0,0,0,0,50,0,0,0,0,0,0,0,0,2.00,0.06,15.00,0,2.04,439.00,0,0
2022-12-04T01:45:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,38,38,50.96,0,0,0,0,0,0,0,0,28266.67,3428.57,1.62,0.02,47.40,0.00,0.00,0,0,0,0,0,0,0,3,2,1,1,4,8,5,4297,0,588,-120.16,-120.12,-98.41,0,0,0.44,0.23,362,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,99,15,10,14,21,42,16,12,9,0,91,0,0.00,0.00,158.00,7.00,2.00,0.00,0.00,17.00,0.00,0.00,6.00,0.00,0.00,30.00,24.00,0.00,2.00,307.00,168.00,94.00,1099.00,0.00,257.00,107.00,0.00,0.00,0.00,0.00,0.00,0.83,2.03,0.54,3.00,1.21,0.02,36.00,1.00,860.00,311.00,14105,0,0.00,0.00,48,48,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,1.00,0.02,5.00,0,1.80,439.00,0,0
2022-12-04T01:45:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,251,251,106.23,3,3,0,0,3,0,0,0,72645.37,1203.67,2.64,0.91,46.36,0.00,0.00,93,262,628,397,156,53,40,51,74,178,231,376,489,234,8142,16,23764,-119.05,-118.61,-95.51,0,0,1172.53,63.59,2719,3,2,2,2,17,0,2085,2,13,0,0,1,2,3,2,6,0,0,97,99,84,40,73,219,56,230,94,44,2388,14012,223.00,1618.00,2608.00,2059.00,1809.00,1661.00,1486.00,2109.00,2542.00,2661.00,4939.00,0.00,3086.00,3429.00,4483.00,4364.00,4242.00,5364.00,6119.00,5826.00,16274.00,0.00,12045.00,23162.00,345.00,15718.00,12674.00,8939.00,773.00,5.10,3.09,8.01,13.00,8.51,0.24,265.00,14.00,138885.00,30715.00,14065,0,0.28,0.51,464,464,1,241,0,0,0,0,241,0,0,0,0,1,0,1,0,4.00,0.57,26.00,0,2.42,439.00,0,0
2022-12-04T01:45:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,252,252,100.35,4,4,4,0,4,4,3,3,44425.29,1819.53,4.35,0.88,138.79,0.00,726.22,1661,97,62,89,152,175,206,158,193,348,500,175,637,377,1970,277,21812,-119.22,-116.48,-95.76,0,0,1254.64,59.18,2783,2,1,25,1,7,4,233,8,6,0,5,7,4,30,34,33,0,15,23,34,11,8,14,35,17,24,6,0,2163,3,530.00,6096.00,2568.00,5034.00,2240.00,2460.00,2596.00,3368.00,3454.00,3880.00,8057.00,0.00,4010.00,2994.00,1975.00,1907.00,1863.00,2483.00,3166.00,3257.00,9624.00,0.00,6505.00,18617.00,271.00,5258.00,5300.00,8712.00,1266.00,7.77,6.38,6.51,19.00,9.37,0.22,253.00,7.00,78504.00,30666.00,14059,0,0.57,0.91,446,446,7,216,3,0,0,0,216,3,0,0,0,6,0,6,0,3.00,0.39,37.00,0,2.03,439.00,4,0
2022-12-04T01:45:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,16,16,50.38,0,0,0,0,0,0,0,0,5037.60,2643.48,1.24,0.01,22.60,0.00,0.00,0,1,1,2,0,0,0,1,15,18,21,8,2,3,532,0,197,-119.27,-118.82,-96.20,0,0,0.64,0.41,1250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,78,0,1.00,2.00,102.00,41.00,71.00,113.00,85.00,49.00,7.00,0.00,9.00,0.00,0.00,6.00,18.00,0.00,16.00,43.00,11.00,7.00,379.00,0.00,72.00,64.00,1.00,15.00,0.00,0.00,0.00,0.72,3.79,0.54,3.00,0.28,0.01,15.00,0.00,1147.00,153.00,14064,0,0.00,0.00,26,26,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,1.00,0.01,5.00,0,1.24,439.00,0,0
